id_municipio,sigla_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
3522208,SP,54563,157865,151,0.95515,34,95.42,41.13,252,0,0,0
3539509,SP,11906,33639,431,0.94491,34,98.98,51.98,18,0,0,0
3544103,SP,15740,44059,36,0.95794,34,95.36,46.36,46,0,0,0
3519303,SP,11092,32175,291,0.95078,34,99.39,45.33,24,0,0,0
3505708,SP,109460,316252,66,0.97389,34,91.32,38.41,217,0,0,0
3516853,SP,1640,4700,244,0.94261,34,98.65,50.26,0,0,0,0
3519071,SP,80802,232196,62,0.96926,34,98.32,42.06,265,0,6,0
3522901,SP,4749,13610,140,0.94817,34,99.14,53.53,1,0,0,0
3530904,SP,1232,3722,134,0.92926,34,96.52,44.03,0,0,0,0
3513009,SP,95935,273741,324,0.96941,34,93.97,40.23,316,0,0,0
3525003,SP,42009,118024,17,0.96945,34,93.91,40.18,83,0,0,0
3527603,SP,4169,12260,598,0.95655,34,100.02,44.33,8,0,0,0
3505351,SP,1876,5179,406,0.91187,34,107.49,51.25,3,0,12,0
3555505,SP,1832,5129,282,0.93899,34,107.86,55.02,0,0,0,0
3526605,SP,2392,7140,167,0.95688,34,98.75,43.71,1,0,0,0
1717008,TO,1490,4469,1561,0.87328,34,109.84,50.19,8,0,15,0
1706001,TO,1845,5327,1584,0.8616,34,108.08,46.74,3,0,0,0
1714203,TO,3061,8737,3242,0.86329,34,105.44,50.73,6,0,967,0
1703206,TO,1520,4221,924,0.86407,34,103.61,41.44,2,0,0,0
1701051,TO,894,2872,448,0.89397,34,111.16,46.04,5,0,0,0
1715705,TO,1663,4786,2638,0.835,34,112.96,46.36,21,0,0,0
1713304,TO,4398,12663,1033,0.90808,34,103.25,49.76,7,0,0,0
1702406,TO,3727,10194,5803,0.83724,34,105.29,58.94,9,0,1569,283
1711803,TO,737,2243,483,0.86507,34,104.09,44.26,1,0,0,0
1716208,TO,3670,10521,11217,0.8214,34,111.14,51.6,17,0,777,78
1701903,TO,2061,5914,2775,0.87359,34,107.96,48.42,16,0,0,0
1713205,TO,6365,18439,2664,0.90711,34,100.11,50.29,118,0,0,0
1700251,TO,925,2575,1906,0.87873,34,112.72,44.39,1,0,0,0
1702307,TO,1962,5542,1558,0.87208,34,105.33,46.62,2,0,0,0
1710706,TO,1742,5167,730,0.82381,34,107.05,50.68,36,0,0,0
1720903,TO,5011,13957,2342,0.87259,34,105.17,53.36,0,0,4,0
1705557,TO,1741,4732,209,0.88475,34,100.51,42.14,2,0,0,0
2704906,AL,1062,3155,92,0.79239,36,97.56,62.93,1,0,0,0
2925931,BA,3610,9447,366,0.81967,36,101.73,75.72,10,0,1430,0
2931103,BA,2595,7713,244,0.8651,36,94.48,72.38,4,0,4,0
2903508,BA,6361,18381,773,0.79991,36,99.52,72.7,220,0,261,0
2929404,BA,3816,10333,231,0.8184,36,99.92,66.4,76,0,0,0
2918555,BA,2080,5888,329,0.81838,36,101.44,64.75,180,0,0,0
2931004,BA,7310,21004,1278,0.78833,36,100.63,69.65,219,0,1133,0
2905008,BA,7827,22428,611,0.85951,36,97.47,74.53,3,0,0,0
2930402,BA,5831,17970,595,0.79777,36,93.44,77.29,5,0,18,0
2902609,BA,6490,18164,968,0.80725,36,98.71,72.3,141,0,0,0
2913101,BA,6003,16934,573,0.85167,36,100.96,62.93,43,0,4219,0
2913309,BA,2173,6180,138,0.88949,36,94.78,70.75,2,0,180,0
2927903,BA,3601,10238,379,0.7896,36,97.92,68.07,52,0,0,0
2900405,BA,5448,14471,743,0.79981,36,94.43,68.91,644,0,1085,0
2913903,BA,14843,40553,280,0.85198,36,92.81,63.56,874,0,46,0
2930006,BA,3183,9353,1985,0.784,36,102.07,62.51,0,0,0,0
2914208,BA,2191,6090,459,0.77454,36,97.25,67.51,63,0,0,0
2928208,BA,8397,24692,1909,0.83257,36,103.38,68.32,844,0,0,0
2932606,BA,5135,15354,902,0.82726,36,100.22,71.25,36,0,373,0
2912400,BA,5819,16580,1382,0.84223,36,102.25,61.03,63,0,4998,0
2928505,BA,4013,10425,719,0.79062,36,93.6,70.43,46,0,1025,0
2933174,BA,3622,9889,221,0.80575,36,99.14,64.78,63,0,5,0
2921203,BA,9294,24619,1600,0.83507,36,96.94,62.73,27,0,950,0
2922300,BA,9991,28643,86,0.88199,36,87.52,58.36,540,0,2006,0
2932101,BA,6851,18615,659,0.76417,36,99.85,64.74,10,0,41,0
2933059,BA,5031,13800,468,0.76794,36,97.59,73.6,25,0,18,0
2901502,BA,3150,11028,188,0.85219,36,95.83,68.86,9,0,0,0
2920403,BA,4825,13856,2202,0.762,36,102.45,68.83,8,0,0,0
2904100,BA,6448,19315,1426,0.79453,36,96.82,74.76,87,0,41,0
2923209,BA,7530,20699,3313,0.85199,36,102.28,74.11,20,0,0,0
2919009,BA,1276,3524,847,0.81815,36,98.93,58.65,1,0,0,0
2932507,BA,6938,18031,1127,0.821,36,100.43,60.14,920,0,20,0
2907400,BA,1123,3430,703,0.79473,36,107.87,62.13,37,0,0,0
2913408,BA,4886,15524,837,0.8164,36,96.92,73.82,3,0,769,0
2916807,BA,6280,17035,1674,0.83278,36,103.1,64.4,614,0,0,0
2919058,BA,2730,7488,383,0.81769,36,99.95,67.58,17,0,198,0
2915700,BA,2555,7048,143,0.77345,36,100.71,64.99,132,0,82,0
2910750,BA,6801,17894,364,0.75061,36,100.26,70.86,144,0,485,0
2921450,BA,3448,10181,1173,0.75889,36,106.76,74.23,17,0,6,0
2921104,BA,8470,22166,1312,0.83187,36,101.73,67.13,58,0,0,0
2905156,BA,3672,11243,767,0.75903,36,104.65,73.93,38,0,0,0
2911857,BA,4479,12258,313,0.73723,36,100.83,72.9,14,0,2,0
2924801,BA,6579,17528,980,0.83375,36,96.93,66.74,39,0,94,0
2912509,BA,4755,13863,954,0.771,36,99.01,79.3,142,0,175,0
2901106,BA,8600,24100,167,0.90264,36,87.39,57.61,264,0,521,0
2912905,BA,6913,18769,318,0.7784,36,94.55,59.63,39,0,0,0
2933000,BA,9062,24362,395,0.85098,36,94.34,62.86,130,0,2,0
2901601,BA,4484,14195,320,0.81688,36,100.65,83.85,90,0,394,0
2932309,BA,5862,16089,178,0.83425,36,93.67,63.37,43,0,4,0
2911808,BA,7244,19016,2189,0.72412,36,105.87,67.97,948,0,0,0
2904605,BA,24535,70462,2208,0.88065,36,95.11,61.33,617,0,0,0
2906709,BA,8890,25226,1170,0.79962,36,99,61.36,131,0,15,0
2913606,BA,66586,178207,1589,0.90858,36,91.87,56.87,12941,0,2159,0
2908804,BA,1518,4327,977,0.8287,36,102.38,77.7,35,0,247,0
2913507,BA,7951,21440,860,0.75936,36,102.52,65.73,40,0,30,0
2917201,BA,6191,17876,1199,0.78516,36,99.38,68.76,124,0,209,0
2903102,BA,2141,5772,214,0.73776,36,109.39,60.08,26,0,8,0
2922102,BA,6437,17278,1492,0.81664,36,97.14,63.37,17,0,75,0
2931707,BA,3790,10790,193,0.89606,36,90.44,61.14,74,0,421,0
2915205,BA,5441,15284,811,0.81042,36,101.18,63.19,59,0,0,0
2916708,BA,2775,8150,344,0.78569,36,99.98,65.74,1,0,0,0
2923407,BA,6773,20062,2560,0.77203,36,102.26,67.35,130,0,3183,0
2924058,BA,4878,13215,597,0.79883,36,96.19,68.94,32,0,7,0
2910107,BA,3782,11878,690,0.81365,36,104.23,70.07,4,0,0,0
2929503,BA,15128,40913,537,0.89128,36,89.93,53.5,197,0,790,0
2930600,BA,5200,13306,322,0.79431,36,95.33,67.3,219,0,394,0
2919926,BA,6773,18406,32,0.95578,36,88.47,47.06,729,0,4,0
2927804,BA,1692,4654,284,0.78993,36,99.7,65.24,42,0,0,0
2909802,BA,21726,60257,139,0.91316,36,87.22,56.34,745,0,835,0
2923308,BA,2783,7708,157,0.80262,36,93.04,64.61,165,0,804,0
2920601,BA,12953,35791,438,0.82405,36,95.42,55.82,310,0,5809,1385
2922755,BA,2401,6492,203,0.7848,36,106.77,53.61,2,0,178,0
2919504,BA,14710,43884,1953,0.82798,36,100.4,64.17,171,0,2819,0
2900504,BA,3107,10600,735,0.75831,36,99.36,80.22,2,0,555,0
2304277,CE,2248,6473,363,0.75903,36,98.83,66.64,4,0,0,0
2308351,CE,4660,14094,502,0.81331,36,100.1,73.45,4,0,141,0
2308708,CE,22663,61383,2764,0.79169,36,97.22,69.66,23,0,0,0
2312700,CE,8958,24241,957,0.78632,36,95.33,72.25,5,0,0,0
2306900,CE,12399,33708,1877,0.81787,36,94.16,69.06,8,0,0,0
2310902,CE,5737,16609,590,0.80317,36,98.97,81.85,5,0,0,0
2303600,CE,3651,10231,488,0.73738,36,97.4,73.31,1,0,0,0
2301505,CE,2599,7408,1068,0.75888,36,100.3,72.6,8,0,0,0
2305654,CE,4296,11566,705,0.76565,36,98.58,72.68,5,0,0,0
2313104,CE,11737,30629,1048,0.81173,36,90.97,65.31,7,0,0,0
2310001,CE,3256,9343,437,0.77781,36,99.96,69.52,3,0,0,0
3201704,ES,4466,11932,370,0.92223,36,100.15,66.71,8,0,0,0
3202009,ES,2485,6590,159,0.88728,36,100.61,61.55,9,0,0,0
3205069,ES,8902,23822,186,0.9467,36,96.48,61.14,15,0,0,0
3205036,ES,7122,19544,418,0.93187,36,103.29,61.27,8,0,444,0
3203700,ES,6712,18140,679,0.8813,36,103.01,65.1,13,0,14,0
3203502,ES,7017,18869,1099,0.87577,36,97.84,60.26,24,0,27,0
3200706,ES,3844,10522,233,0.92564,36,99.43,59.44,3,0,0,0
3204203,ES,8500,22237,74,0.9545,36,95.6,58.91,29,0,0,0
3200904,ES,16054,42227,945,0.89232,36,97.63,57.69,32,0,0,0
3203346,ES,6607,17608,285,0.93927,36,99.42,57.6,12,0,0,0
3203320,ES,14966,41823,130,0.92859,36,95.97,62.95,27,0,11,0
3204708,ES,12624,32219,435,0.93289,36,97.08,62.89,20,0,0,0
3202306,ES,10952,29264,468,0.91159,36,94.58,66.93,38,0,91,0
3200409,ES,11037,29943,410,0.95599,36,97.74,59.31,333,0,0,0
3201001,ES,5039,13568,429,0.89318,36,98.77,59.7,7,0,0,0
3204658,ES,3096,8337,299,0.92322,36,109.9,68.11,4,0,0,0
3203908,ES,18589,48944,1440,0.92311,36,98.07,61.14,54,0,0,0
5212105,GO,2730,7106,446,0.92221,36,102.63,63.64,24,0,0,0
5206404,GO,6186,17006,4673,0.90523,36,105.21,50.49,48,0,0,0
5220157,GO,1797,4832,584,0.88499,36,103.92,52.16,16,0,147,27
5209937,GO,2207,5886,689,0.87534,36,101.08,60.69,23,0,0,0
5219712,GO,1570,4262,450,0.86756,36,108.76,62.69,1,0,0,0
5219803,GO,3469,9671,3336,0.8434,36,111.66,52.07,3,0,0,0
5201801,GO,4648,11846,218,0.91399,36,99.23,54.5,5,0,0,0
5217401,GO,12264,32061,1078,0.94823,36,98.39,67.78,52,0,0,0
5218607,GO,4473,12071,268,0.94435,36,97.68,63.33,20,0,0,0
5205802,GO,3719,10351,1065,0.89883,36,104.89,67.46,58,0,72,0
5201454,GO,1099,2872,603,0.91553,36,99.11,56.48,5,0,0,0
5211503,GO,39710,107289,2447,0.9449,36,94.64,56.77,234,0,229,0
5203575,GO,1237,3282,1635,0.86756,36,104.15,54.64,6,0,0,0
5206701,GO,1367,3768,418,0.87733,36,101.82,57.97,12,0,0,0
5209101,GO,13556,35481,2480,0.94301,36,97,65.53,34,0,0,0
5201702,GO,6636,18193,662,0.93166,36,99.54,58.45,487,0,0,0
5203302,GO,12905,34320,1274,0.94042,36,100.96,60.67,41,0,0,0
5220603,GO,8140,22098,2350,0.94419,36,102.69,55.51,24,0,209,0
5215009,GO,3464,9444,122,0.93675,36,99.85,65.95,11,0,0,0
5216403,GO,4085,10640,3787,0.93234,36,96.12,58.97,23,0,0,0
5222302,GO,2180,5808,2182,0.85674,36,109.7,52.16,5,0,17,0
5213806,GO,19727,51017,2846,0.95134,36,99.19,62.72,48,0,0,0
5207402,GO,4365,11640,1469,0.91351,36,100.32,58.12,20,0,7,0
5219407,GO,2301,5910,1357,0.92677,36,98.19,57.8,2,0,0,0
5205901,GO,3506,9103,1864,0.94555,36,103.69,62,13,0,0,0
5208301,GO,1645,4457,829,0.86122,36,99.06,60.82,1,0,619,0
2104909,MA,3516,10277,479,0.88949,36,99.53,62.44,125,0,3170,0
3115805,MG,3754,10183,322,0.91487,36,100.26,65.14,3,0,0,0
3118304,MG,47587,131063,370,0.97273,36,92.66,68.81,53,0,154,0
3137205,MG,18388,50999,440,0.95422,36,95.73,61.87,45,0,0,0
3137304,MG,1206,3306,601,0.87633,36,104.89,60.58,0,0,0,0
3142700,MG,4796,14056,1504,0.82859,36,100.51,69.18,14,0,7,0
3117702,MG,4567,12471,370,0.90862,36,100.75,69.26,4,0,0,0
3130556,MG,2542,6976,197,0.87074,36,104.27,59.25,2,0,0,0
3130705,MG,2263,6106,830,0.91144,36,108.2,54.49,2,0,1,0
3101706,MG,14479,40056,2294,0.83609,36,97.35,61.65,30,0,126,65
3135803,MG,8310,23847,3514,0.82594,36,103.07,74.65,36,0,276,236
3121209,MG,2987,8302,1378,0.92498,36,109.3,63.1,9,0,0,0
3118106,MG,1720,4818,406,0.84968,36,102.13,76.1,1,0,54,0
3146552,MG,1978,5550,840,0.76461,36,102.59,60.02,11,0,1287,930
3164407,MG,2229,6339,167,0.91067,36,105.37,60.56,1,0,0,0
3168101,MG,1435,4117,1179,0.948,36,107.04,53.55,3,0,0,0
3127008,MG,5464,14535,200,0.91942,36,101.08,57.4,10,0,0,0
3147907,MG,41262,111654,1338,0.96102,36,94.78,70.02,67,0,36,0
3113404,MG,32668,86560,1258,0.93513,36,94.61,68.32,42,0,0,0
3118809,MG,9295,25315,2225,0.86998,36,100.74,65.47,11,0,469,0
3126703,MG,7981,22891,2747,0.84561,36,105.66,66.13,12,0,442,0
3141405,MG,7244,20071,1436,0.84595,36,100.62,74.84,1,0,2,0
3122207,MG,2305,6514,133,0.89201,36,93.7,66.31,4,0,0,0
3138203,MG,38931,104363,565,0.97459,36,92.06,72.83,68,0,0,0
3162005,MG,8358,23914,517,0.9444,36,98.81,65.74,11,0,0,0
3169802,MG,1798,4888,221,0.93013,36,107.79,70.81,1,0,0,0
3124005,MG,7668,20115,357,0.88762,36,100.13,73.79,28,0,0,0
3145851,MG,1658,4913,89,0.88612,36,101.1,64.03,23,0,0,0
3170107,MG,127349,335581,4524,0.96868,36,92.72,65.62,236,0,1,0
3127107,MG,23081,58194,2427,0.95395,36,99.09,61.55,32,0,6,0
3147956,MG,1672,4836,444,0.82452,36,102.47,64.97,4,0,0,0
3169901,MG,39042,102943,407,0.96077,36,94.68,62.63,104,0,735,0
3118601,MG,228783,619131,195,0.97285,36,91.85,59.66,792,0,1145,0
3159605,MG,14172,40427,353,0.94475,36,98.13,64.7,25,0,43,0
3163508,MG,2211,6194,345,0.85521,36,102.12,73.31,11,0,6,0
3164506,MG,3347,10047,518,0.82315,36,107.77,79.47,1,0,0,0
3128600,MG,2407,6501,2069,0.93298,36,106.8,56.22,6,0,0,0
3110905,MG,5702,15802,336,0.94514,36,98.64,73.01,7,0,0,0
3170701,MG,49488,136058,395,0.96805,36,93.81,64.25,78,0,0,0
3120201,MG,4494,12119,628,0.93326,36,101.1,71.82,3,0,0,0
3141108,MG,13310,37587,252,0.95946,36,93.42,55.46,26,0,0,0
3133709,MG,4590,12840,295,0.94132,36,101.99,63.55,13,0,1,0
3163102,MG,1739,4531,206,0.93684,36,109.03,62.34,7,0,0,0
3169307,MG,26358,74333,828,0.95034,36,96.37,62.47,24,0,302,0
3166907,MG,2743,7593,209,0.91121,36,100.24,73.07,7,0,0,0
3116001,MG,2227,5996,213,0.90092,36,100.5,66.36,1,0,0,0
3116803,MG,2977,8107,348,0.84155,36,100.71,73.38,8,0,434,0
3120904,MG,29782,80346,3296,0.94799,36,92.75,70.15,37,0,1,0
3102704,MG,2928,9078,696,0.82735,36,102.58,79.02,0,0,0,0
3139706,MG,2527,7326,262,0.94247,36,101.9,64.8,0,0,0,0
3152501,MG,55931,150966,543,0.97096,36,96.65,62.5,99,0,35,0
3160405,MG,10148,27233,1126,0.95231,36,97.73,65.02,4,0,1,0
3122405,MG,2086,5831,217,0.91153,36,107.78,71.3,0,0,0,0
3156700,MG,45809,129262,302,0.96177,36,91.19,58.51,117,0,0,0
3156908,MG,9701,26438,3073,0.95282,36,100.81,63.92,45,0,3,0
3157252,MG,3066,8440,107,0.90687,36,103.81,63.6,7,0,0,0
3153905,MG,5594,16271,72,0.96328,36,93.13,59.82,5,0,0,0
3108602,MG,10748,31982,1399,0.88994,36,98.49,67.17,29,0,781,0
3145109,MG,5941,16345,390,0.93591,36,107.14,62.25,5,0,0,0
3143450,MG,2267,6857,1130,0.82189,36,100.17,63.06,3,0,0,0
3170800,MG,12988,33480,2220,0.91673,36,99.28,58.34,13,0,0,0
3101631,MG,2464,6931,131,0.9428,36,99.68,65,0,0,10,0
3154457,MG,2576,6857,1719,0.8815,36,104.38,64.36,2,0,0,0
3156007,MG,4344,12597,987,0.82552,36,99.95,77.05,1,0,4,0
3163607,MG,1001,2737,55,0.89905,36,99.93,69.29,0,0,0,0
3103405,MG,12188,34101,2236,0.87818,36,96.16,69.14,229,0,1931,0
3156205,MG,836,2290,79,0.92857,36,104.74,74.13,0,0,0,0
3139201,MG,6424,17369,728,0.82377,36,96.63,72.98,5,0,1,0
3143807,MG,2671,7438,192,0.92233,36,107.9,60.78,8,0,0,0
3120706,MG,1245,3521,187,0.94147,36,106.39,63.94,0,0,0,0
3139003,MG,13105,37483,586,0.94339,36,96.82,69.27,19,0,7,0
3159357,MG,2498,6751,68,0.90092,36,100.86,61.71,0,0,0,0
3162807,MG,5619,15177,478,0.88611,36,97.49,73.66,5,0,212,0
3171303,MG,29055,76117,299,0.95799,36,92,79.13,131,0,537,0
3126950,MG,1190,3391,167,0.83138,36,100.06,66.67,0,0,0,0
3157336,MG,2944,8103,4,0.95794,36,94.32,57.02,1,0,0,0
3126604,MG,1691,4486,1576,0.8645,36,104.68,59.74,1,0,0,0
3133303,MG,6895,18949,679,0.84259,36,98.37,75.82,2,0,6,0
3168606,MG,49858,136188,3242,0.9095,36,91.52,67.97,444,33,439,0
3115359,MG,1988,5467,240,0.92242,36,96.8,56.88,1,0,0,0
3129657,MG,1774,5081,353,0.7925,36,107.47,66.73,0,0,0,0
3167202,MG,81943,226521,537,0.97003,36,92.06,66.81,117,0,7,0
3154804,MG,3646,10231,228,0.95418,36,94.82,61.46,18,0,0,0
3166709,MG,2675,6931,214,0.85092,36,95.5,64.76,3,0,0,0
3114204,MG,8653,23389,456,0.95229,36,98.91,63.44,15,0,17,0
3123601,MG,9398,26240,500,0.92357,36,95.79,68.91,18,0,76,0
3129509,MG,8377,22093,2704,0.94443,36,100.75,60.99,14,0,81,0
3169406,MG,19288,55019,690,0.94534,36,95.18,67.62,20,0,449,0
3107109,MG,13804,39727,861,0.95106,36,97.7,70.75,15,0,3,0
3139508,MG,7653,20418,183,0.91879,36,97.42,68.82,7,0,0,0
3148004,MG,61097,158650,3190,0.96654,36,94.61,70.09,232,0,0,0
5003900,MS,1363,3528,4880,0.90976,36,109.91,43.42,11,0,47,0
5107263,MT,957,2518,1166,0.88464,36,106.14,51.07,9,0,0,0
5101001,MT,1457,3795,6381,0.91297,36,108.98,51.26,2,0,0,0
5102793,MT,3784,10318,2422,0.87706,36,106.85,59.31,8,0,0,0
5102850,MT,2722,7457,3713,0.91552,36,106.38,49.97,22,0,0,0
5107156,MT,834,2118,1332,0.89307,36,98.88,49.37,0,0,0,0
5107206,MT,1744,4523,539,0.88487,36,96.07,58.47,0,0,0,0
5106000,MT,2135,5838,1337,0.9034,36,103,54.53,5,0,0,0
5107198,MT,1010,2582,625,0.91279,36,108.78,53.26,1,0,0,0
5103007,MT,6892,18911,6603,0.90163,36,102.71,56.97,59,0,782,56
1501402,PA,422975,1301368,1059,0.97048,36,88.18,59.49,1933,0,1361,0
2516300,PB,6633,17109,833,0.8282,36,95.62,68.88,22,0,15,0
2506905,PB,8292,23076,211,0.78401,36,92.29,63.07,8,0,0,0
2508703,PB,1323,3583,229,0.76662,36,95.69,63.31,2,0,0,0
2501609,PB,4843,12901,781,0.72432,36,103.15,74.21,2,0,0,0
2512200,PB,1428,3907,202,0.80154,36,101.49,68.91,2,0,0,0
2511301,PB,5638,16399,577,0.80455,36,93.83,67.45,4,0,0,0
2502201,PB,805,2286,47,0.78811,36,103.93,70.41,1,0,0,0
2513653,PB,875,2539,72,0.80943,36,96.06,73.44,0,0,0,0
2502904,PB,1982,5742,94,0.79544,36,95.57,72.64,3,0,0,0
2513927,PB,1491,4327,200,0.76276,36,97.22,68.03,6,0,0,0
2505808,PB,1166,3315,27,0.79381,36,95.82,71.32,4,0,0,0
2514552,PB,1173,3413,158,0.76777,36,109.31,65.6,2,0,109,0
2503100,PB,1877,5334,469,0.90712,36,99.29,67.25,3,0,0,0
2509370,PB,826,2540,85,0.67545,36,99.92,67.61,0,0,0,0
2513406,PB,5259,14899,441,0.85094,36,95.19,70.42,9,0,1323,259
2513109,PB,4067,11492,204,0.70363,36,96.57,74.1,4,0,0,0
2511103,PB,2479,6841,336,0.79968,36,99.45,75.19,3,0,0,0
2500775,PB,2693,7954,291,0.76998,36,99.65,67.71,9,0,0,0
2504306,PB,10631,30470,552,0.83351,36,94.78,62.27,20,0,426,0
2514701,PB,1412,4129,214,0.82358,36,102.74,71.78,3,0,0,0
2502003,PB,2107,6268,602,0.71361,36,98.04,64.77,0,0,21,0
2512101,PB,11299,32402,894,0.81009,36,90.75,70.3,104,0,167,0
2514206,PB,2529,7122,334,0.6937,36,97.67,76.09,9,0,0,0
2501575,PB,2938,8056,375,0.75132,36,103.51,70.12,1,0,0,0
2510907,PB,4125,11821,577,0.76495,36,96.91,67.19,1,0,0,0
2505105,PB,6930,19624,734,0.77135,36,94.7,72.6,2,0,0,0
2502607,PB,2022,5627,197,0.75304,36,98.66,71.1,0,0,0,0
2504074,PB,1453,3944,487,0.80618,36,101.74,74.05,2,0,0,0
2516904,PB,5096,14903,293,0.78595,36,93.39,76.37,2,0,0,0
2513943,PB,920,2585,234,0.83733,36,94.65,65.63,0,0,0,0
2508406,PB,973,3150,107,0.72734,36,105.73,72.44,0,0,0,0
2603454,PE,53357,147459,51,0.92339,36,88.65,52.43,282,0,10,0
2615706,PE,5276,14669,192,0.87208,36,92.07,75.14,58,0,858,0
2608909,PE,20188,55278,274,0.84808,36,91.95,65.7,26,0,3,0
2604908,PE,5675,15904,292,0.756,36,98.18,67.49,1,0,141,0
2609501,PE,10664,30545,131,0.83534,36,88.5,60.16,42,0,0,0
2615904,PE,2953,7978,190,0.82754,36,93.97,65.39,7,0,0,0
2600807,PE,7896,20670,450,0.74533,36,96.8,67.32,14,0,558,0
2606903,PE,4054,11064,838,0.78724,36,99.12,67.19,16,0,213,0
2610707,PE,124313,341592,97,0.95201,36,86.68,54.56,711,0,10,0
2601904,PE,23798,61540,493,0.79615,36,90.09,64.46,44,0,187,0
2205151,PI,1958,5611,1334,0.71815,36,99.33,59.44,0,0,218,0
2205359,PI,994,2969,1800,0.77113,36,111.99,52.36,2,0,130,0
2204204,PI,2937,8225,492,0.77491,36,103.28,60.87,4,0,0,0
2201988,PI,1382,3887,2267,0.74174,36,102.07,59.13,1,0,0,0
2201606,PI,3510,9926,937,0.73805,36,100.18,72.33,15,0,0,0
2210300,PI,2195,6025,291,0.7234,36,96.45,68.6,0,0,0,0
2202711,PI,1649,4909,310,0.75371,36,98.58,66.63,0,0,0,0
2204105,PI,1522,4412,656,0.73816,36,97.23,75.74,2,0,0,0
2210938,PI,2195,6220,205,0.77699,36,99.04,68.26,2,0,0,0
2209401,PI,2092,5817,385,0.78851,36,98.4,72.51,3,0,0,0
2202251,PI,1126,3414,2165,0.79535,36,105.66,70.01,1,0,0,0
2205607,PI,1794,5212,1089,0.83089,36,94.15,70.76,0,0,0,0
2205250,PI,1431,4180,510,0.727,36,101.35,62.9,0,0,0,0
2206506,PI,2667,7570,402,0.7314,36,99.87,64.82,3,0,53,0
2203800,PI,1567,4413,947,0.74153,36,101.83,63.95,0,0,0,0
2202802,PI,1705,4928,825,0.77352,36,99.84,72.18,4,0,0,0
2202208,PI,15484,45641,1681,0.84111,36,92.25,68.01,21,0,0,0
2205904,PI,1729,5209,1620,0.80567,36,106.54,64.33,0,0,0,0
2210201,PI,2287,6597,373,0.72572,36,99.37,66.54,0,0,863,0
2202778,PI,2364,6993,950,0.74894,36,100.29,69.21,1,0,741,0
2210409,PI,5934,17551,4989,0.7142,36,101.63,64.81,31,0,206,172
2204808,PI,3146,9411,529,0.81866,36,97.69,63.15,0,0,0,0
2203453,PI,3177,9153,3872,0.80714,36,109.44,67.36,3,0,367,0
2208106,PI,3869,11311,4563,0.72127,36,102.81,66.46,8,0,135,0
4100608,PR,5065,13866,408,0.91998,36,97.07,63.14,11,0,0,0
4128104,PR,44244,116703,1235,0.95812,36,92.13,63.26,55,0,0,0
4103701,PR,39157,106961,495,0.95724,36,93.32,65.96,162,0,0,0
4118303,PR,909,2394,176,0.91412,36,95.6,53.8,1,0,0,0
4124053,PR,8619,24258,268,0.94734,36,92.45,57.99,6,0,0,0
4123857,PR,3606,9923,837,0.90166,36,106.31,59.3,0,0,0,0
4101150,PR,1221,3233,106,0.92758,36,100.56,66,0,0,0,0
4105508,PR,29525,79318,812,0.95914,36,93,63.19,49,0,0,0
4110003,PR,1957,5328,165,0.93911,36,98.07,55.71,6,0,0,0
4113700,PR,209379,552090,1653,0.97157,36,90.51,74.48,1077,0,0,0
4122305,PR,10991,31209,604,0.97793,36,99.15,58.64,13,0,0,0
4102307,PR,4792,13387,349,0.9645,36,101.61,51.38,29,0,0,0
4110706,PR,21729,59056,1000,0.97025,36,96.25,60.97,19,0,0,0
4113908,PR,4926,13411,760,0.97095,36,107.25,65.21,8,0,0,0
4106506,PR,8594,23317,684,0.95506,36,93.91,69.21,227,183,0,0
4107256,PR,3461,9161,421,0.9306,36,97.1,63.63,3,0,0,0
4113502,PR,8565,23055,722,0.93994,36,95.84,58.41,10,0,0,0
4103800,PR,3530,9448,165,0.93518,36,98.82,68.09,3,0,0,0
4115101,PR,3675,9825,433,0.87732,36,104.8,57.9,7,0,0,0
4124509,PR,2277,6171,280,0.94079,36,98.94,56.54,0,0,0,0
4108957,PR,2793,7817,245,0.94666,36,102.53,52.07,1,0,0,0
4120333,PR,1369,3703,153,0.89309,36,100.05,64.15,0,0,0,0
4118402,PR,34315,91659,1202,0.95474,36,91.83,65.84,54,0,0,0
4124608,PR,2370,6547,225,0.9229,36,100.7,61.86,5,0,0,0
4123808,PR,5176,14048,321,0.94243999999999994,36,100.63,66.38,1,0,0,0
4114609,PR,21046,55633,746,0.96942,36,94.96,61.96,82,0,0,0
4127858,PR,4098,11128,506,0.90166,36,99.98,61.38,3,0,0,0
4124707,PR,3949,10797,824,0.85479,36,106.13,61.52,1257,1021,0,0
4122602,PR,3371,9092,555,0.92405,36,99.71,64.5,6,0,0,0
4116208,PR,6646,18303,685,0.96135,36,99.36,64.62,84,0,0,0
4123006,PR,5630,15207,313,0.93236,36,99.15,62.4,1,0,0,0
4124103,PR,16071,44193,721,0.93546,36,94.32,64.01,16,0,0,0
4113205,PR,16656,44932,2094,0.96117,36,98.66,62.08,47,0,1381,0
4116950,PR,2055,5597,208,0.9302,36,104.94,58.13,1,0,0,0
4117107,PR,4752,12876,269,0.94615,36,96.37,62.21,5,0,0,0
4128500,PR,7100,19043,398,0.93043,36,97.59,62.67,17,0,0,0
